function,ncalls,tottime_s,cumtime_s
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:268),1344425,0.252238,0.252238
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:270),2762736,0.332880,0.332880
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),23053,0.211114,0.373322
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),23053,0.209333,0.370323
turn_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:91),2375,0.006937,0.068525
switch_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:95),2563,0.007575,0.070411
log_info (/papers/SPARS-Pub/SPARS/Logger.py:47),4,0.000006,0.000420
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:64),178048,0.022707,0.022707
_trace (/papers/SPARS-Pub/SPARS/Logger.py:10),88371,0.035041,0.053883
schedule (/papers/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),41646,0.033729,12.439278
_set_prestart_release_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:68),10839,0.026106,0.075903
print_states_dur (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000852,0.001076
_get_nodes_by_ids (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:138),31554,0.331386,0.339061
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:130),437855,0.076367,0.076367
start_simulator (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:160),1,0.000001,0.000001
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:186),115898,0.014760,0.014760
set_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:207),41646,0.005673,0.005673
release (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:127),10839,0.029539,0.157413
push_event (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:198),19853,0.040557,0.069912
_schedule_next_rl_tick (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:153),41646,0.006484,0.006484
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:164),1,0.000008,0.001757
validate_duplication (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),20715,0.029828,0.036301
update_custom_resources_agenda_partial (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:78),10839,0.075485,0.155900
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000052,0.001440
allocate (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:111),10839,0.022634,0.148800
update_node_state_duration (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:207),41646,1.316695,1.316695
print_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000148,0.000294
name (/usr/lib/python3.13/multiprocessing/process.py:189),4,0.000000,0.000000
current_process (/usr/lib/python3.13/multiprocessing/process.py:37),4,0.000002,0.000002
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000021,0.000021
<built-in method _asyncio.current_task> (~:0),4,0.000004,0.000004
handle (/usr/lib/python3.13/logging/__init__.py:1011),4,0.000009,0.000194
filter (/usr/lib/python3.13/logging/__init__.py:840),8,0.000002,0.000002
flush (/usr/lib/python3.13/logging/__init__.py:1131),4,0.000009,0.000013
_format (/usr/lib/python3.13/logging/__init__.py:463),4,0.000009,0.000009
format (/usr/lib/python3.13/logging/__init__.py:470),4,0.000002,0.000010
current_thread (/usr/lib/python3.13/threading.py:1429),4,0.000002,0.000003
info (/usr/lib/python3.13/logging/__init__.py:1510),4,0.000011,0.000414
getLevelName (/usr/lib/python3.13/logging/__init__.py:129),4,0.000002,0.000004
getMessage (/usr/lib/python3.13/logging/__init__.py:391),4,0.000002,0.000002
format (/usr/lib/python3.13/logging/__init__.py:988),4,0.000005,0.000046
makeRecord (/usr/lib/python3.13/logging/__init__.py:1626),4,0.000009,0.000127
_is_internal_frame (/usr/lib/python3.13/logging/__init__.py:197),12,0.000010,0.000019
handle (/usr/lib/python3.13/logging/__init__.py:1667),4,0.000024,0.000225
usesTime (/usr/lib/python3.13/logging/__init__.py:455),4,0.000002,0.000004
name (/usr/lib/python3.13/threading.py:1096),4,0.000003,0.000003
<lambda> (/usr/lib/python3.13/logging/__init__.py:167),4,0.000006,0.000007
usesTime (/usr/lib/python3.13/logging/__init__.py:677),4,0.000019,0.000023
formatMessage (/usr/lib/python3.13/logging/__init__.py:683),4,0.000002,0.000012
on_finish (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000041
emit (/usr/lib/python3.13/logging/__init__.py:1139),4,0.000020,0.000182
_get_sep (<frozen posixpath>:42),4,0.000002,0.000002
normcase (<frozen posixpath>:53),12,0.000007,0.000009
basename (<frozen posixpath>:166),4,0.000008,0.000013
_splitext (<frozen genericpath>:157),4,0.000005,0.000006
splitext (<frozen posixpath>:117),4,0.000006,0.000013
