function,ncalls,tottime_s,cumtime_s
remove_job_from_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:21),10839,0.021048,0.022643
backfill (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:16),37680,0.200627,0.449810
timeout_policy (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:216),37680,1.969098,2.919213
_update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:64),55980,0.089897,0.089897
switch_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:160),1150,0.047375,0.350090
compute (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:45),10839,0.045644,0.382782
switch_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:121),1046,0.034224,0.334167
record (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:136),75360,0.105253,10.388463
update_node_state (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:227),37680,3.405956,6.417223
release (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),10839,0.008894,0.166872
add_job_to_scheduled_queue (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:36),10839,0.012086,0.017933
turn_on (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),1150,0.001813,0.044338
turn_off (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),1046,0.001500,0.040450
switch_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:86),1150,0.004116,0.034877
turn_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:102),1046,0.003997,0.037206
log_trace (/papers/SPARS-Pub/SPARS/Logger.py:43),77110,0.066755,0.116049
FCFSPSUS (/papers/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psus.py:14),37680,0.042481,0.305116
add_job_to_waiting_queue (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),10839,0.004919,0.006878
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:202),39174,0.037983,0.044132
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:56),178048,0.018766,0.018766
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:200),15300,0.002611,0.002611
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),178048,0.132628,0.132628
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:263),318733,0.124861,0.124861
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:264),268916,0.111141,0.111141
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:266),312430,0.117239,0.117239
_agenda_by_id (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:33),59358,0.269835,0.269835
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:268),1562037,0.247682,0.247682
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:270),2549324,0.303605,0.303605
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),13995,0.132840,0.235929
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),13995,0.131836,0.232615
turn_on (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:91),1150,0.004219,0.040414
switch_off (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:95),1046,0.004248,0.038820
schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:5),37680,0.192790,12.319465
log_info (/papers/SPARS-Pub/SPARS/Logger.py:47),4,0.000005,0.000354
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:64),178048,0.021709,0.021709
_trace (/papers/SPARS-Pub/SPARS/Logger.py:10),77110,0.031773,0.049295
schedule (/papers/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),37680,0.029785,12.354256
_set_prestart_release_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:68),10839,0.028111,0.080949
print_states_dur (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.000845,0.001085
_get_nodes_by_ids (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:138),26070,0.293608,0.300167
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:130),349871,0.063766,0.063766
start_simulator (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:160),1,0.000000,0.000000
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:186),54691,0.008039,0.008039
set_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:207),37680,0.005007,0.005007
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:21),954752,0.066070,0.066070
release (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:127),10839,0.030006,0.157978
push_event (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:198),15300,0.033335,0.057259
_schedule_next_rl_tick (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:153),37680,0.005986,0.005986
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:164),1,0.000005,0.001663
validate_duplication (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),15231,0.025544,0.030636
update_custom_resources_agenda_partial (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:78),10839,0.079024,0.161429
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000044,0.001411
allocate (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:111),10839,0.023753,0.151107
update_node_state_duration (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:207),37680,1.187770,1.187770
print_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000132,0.000270
name (/usr/lib/python3.13/multiprocessing/process.py:189),4,0.000001,0.000001
current_process (/usr/lib/python3.13/multiprocessing/process.py:37),4,0.000002,0.000002
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000021,0.000021
<built-in method _asyncio.current_task> (~:0),4,0.000004,0.000004
handle (/usr/lib/python3.13/logging/__init__.py:1011),4,0.000009,0.000166
filter (/usr/lib/python3.13/logging/__init__.py:840),8,0.000003,0.000003
flush (/usr/lib/python3.13/logging/__init__.py:1131),4,0.000010,0.000015
_format (/usr/lib/python3.13/logging/__init__.py:463),4,0.000007,0.000007
format (/usr/lib/python3.13/logging/__init__.py:470),4,0.000002,0.000010
current_thread (/usr/lib/python3.13/threading.py:1429),4,0.000003,0.000004
info (/usr/lib/python3.13/logging/__init__.py:1510),4,0.000010,0.000350
getLevelName (/usr/lib/python3.13/logging/__init__.py:129),4,0.000002,0.000004
getMessage (/usr/lib/python3.13/logging/__init__.py:391),4,0.000002,0.000002
format (/usr/lib/python3.13/logging/__init__.py:988),4,0.000003,0.000028
makeRecord (/usr/lib/python3.13/logging/__init__.py:1626),4,0.000008,0.000112
_is_internal_frame (/usr/lib/python3.13/logging/__init__.py:197),12,0.000010,0.000017
handle (/usr/lib/python3.13/logging/__init__.py:1667),4,0.000006,0.000179
usesTime (/usr/lib/python3.13/logging/__init__.py:455),4,0.000003,0.000004
name (/usr/lib/python3.13/threading.py:1096),4,0.000002,0.000002
<lambda> (/usr/lib/python3.13/logging/__init__.py:167),4,0.000006,0.000008
usesTime (/usr/lib/python3.13/logging/__init__.py:677),4,0.000002,0.000006
formatMessage (/usr/lib/python3.13/logging/__init__.py:683),4,0.000002,0.000011
on_finish (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000060
emit (/usr/lib/python3.13/logging/__init__.py:1139),4,0.000012,0.000155
_get_sep (<frozen posixpath>:42),4,0.000002,0.000003
normcase (<frozen posixpath>:53),12,0.000005,0.000007
basename (<frozen posixpath>:166),4,0.000008,0.000013
_splitext (<frozen genericpath>:157),4,0.000004,0.000005
splitext (<frozen posixpath>:117),4,0.000005,0.000012
