function,ncalls,tottime_s,cumtime_s
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:270),14847765,3.757340,3.757340
schedule (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:5),2735,2.090917,135.136564
log_info (/papers/SPARS-Pub/SPARS/Logger.py:47),4,0.000045,0.001626
<genexpr> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:64),299135,0.037322,0.037322
_trace (/papers/SPARS-Pub/SPARS/Logger.py:10),28136,0.015703,0.025125
schedule (/papers/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),2735,0.018715,135.159280
_set_prestart_release_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:68),1000,0.065837,1.145691
print_states_dur (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:98),1,0.059902,0.077808
_get_nodes_by_ids (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:138),2000,39.009674,39.018760
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:130),17705,0.010470,0.010470
start_simulator (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:160),1,0.000004,0.000004
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:186),1000,0.001191,0.001191
set_time (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:207),2735,0.004002,0.004002
<lambda> (/papers/SPARS-Pub/SPARS/Simulator/Algo/easy_psus.py:21),6384000,0.726623,0.726623
release (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:127),1000,0.076495,19.511630
push_event (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:198),1000,0.015926,0.024021
_schedule_next_rl_tick (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:153),2735,0.001515,0.001515
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Simulator.py:164),1,0.000081,0.117235
validate_duplication (/papers/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),1000,0.030549,0.032606
update_custom_resources_agenda_partial (/papers/SPARS-Pub/SPARS/Simulator/Algo/BasePSUS.py:78),1000,0.181164,1.240191
on_finish (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.011891,0.116161
allocate (/papers/SPARS-Pub/SPARS/Simulator/Machine.py:111),1000,0.069454,19.653078
update_node_state_duration (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:207),2735,15.233454,15.233454
print_energy (/papers/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.014809,0.024598
name (/usr/lib/python3.13/multiprocessing/process.py:189),4,0.000001,0.000001
current_process (/usr/lib/python3.13/multiprocessing/process.py:37),4,0.000006,0.000006
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000083,0.000083
<built-in method _asyncio.current_task> (~:0),4,0.000018,0.000018
disable (/usr/lib/python3.13/logging/__init__.py:1354),1,0.000000,0.000000
handle (/usr/lib/python3.13/logging/__init__.py:1011),4,0.000033,0.000567
filter (/usr/lib/python3.13/logging/__init__.py:840),8,0.000011,0.000011
flush (/usr/lib/python3.13/logging/__init__.py:1131),4,0.000018,0.000029
_format (/usr/lib/python3.13/logging/__init__.py:463),4,0.000053,0.000053
getEffectiveLevel (/usr/lib/python3.13/logging/__init__.py:1751),1,0.000001,0.000001
format (/usr/lib/python3.13/logging/__init__.py:470),4,0.000010,0.000062
current_thread (/usr/lib/python3.13/threading.py:1429),4,0.000011,0.000012
info (/usr/lib/python3.13/logging/__init__.py:1510),4,0.000059,0.001581
getLevelName (/usr/lib/python3.13/logging/__init__.py:129),4,0.000006,0.000014
getMessage (/usr/lib/python3.13/logging/__init__.py:391),4,0.000004,0.000004
format (/usr/lib/python3.13/logging/__init__.py:988),4,0.000012,0.000117
makeRecord (/usr/lib/python3.13/logging/__init__.py:1626),4,0.000124,0.000653
_is_internal_frame (/usr/lib/python3.13/logging/__init__.py:197),12,0.000054,0.000089
handle (/usr/lib/python3.13/logging/__init__.py:1667),4,0.000017,0.000611
usesTime (/usr/lib/python3.13/logging/__init__.py:455),4,0.000008,0.000012
name (/usr/lib/python3.13/threading.py:1096),4,0.000008,0.000008
<lambda> (/usr/lib/python3.13/logging/__init__.py:167),4,0.000037,0.000050
usesTime (/usr/lib/python3.13/logging/__init__.py:677),4,0.000005,0.000017
formatMessage (/usr/lib/python3.13/logging/__init__.py:683),4,0.000006,0.000068
on_finish (/papers/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000005,0.000144
emit (/usr/lib/python3.13/logging/__init__.py:1139),4,0.000031,0.000530
_get_sep (<frozen posixpath>:42),4,0.000008,0.000020
normcase (<frozen posixpath>:53),12,0.000027,0.000035
basename (<frozen posixpath>:166),4,0.000041,0.000071
_splitext (<frozen genericpath>:157),4,0.000014,0.000016
splitext (<frozen posixpath>:117),4,0.000019,0.000036
