function,ncalls,tottime_s,cumtime_s
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:102),46,0.000063,0.000396
_insert_segment (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:223),1776994,2.712596,3.397706
switch_off (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:95),52,0.000072,0.000470
_remaining_idle_timeout (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:173),935405,0.292057,0.292057
add_job_to_waiting_queue (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:18),1000,0.000280,0.000335
allocate (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:111),1000,0.001327,0.005183
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:187),841880,7.945252,9.378108
_append_phase_abs (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:123),7010,0.002659,0.003083
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:127),13595,0.001167,0.001167
start_simulator (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:157),1,0.000000,0.000000
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/JobsManager.py:12),1,0.000001,0.000028
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_psas.py:85),2367,0.043275,0.062269
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:149),2367,0.043408,0.062731
_wake_lead_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:172),5220,0.001772,0.009218
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:407),5150,0.045052,0.068190
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:205),2367,0.042311,0.060705
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:161),1,0.000002,0.000515
_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:10),5929,0.002528,0.004077
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:199),3226,0.002270,0.002498
release (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),1000,0.000586,0.006193
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),9,0.000006,0.000248
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),46,0.000030,0.000463
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:91),9,0.000033,0.000233
_transition_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:166),505070,0.219378,0.384128
validate_duplication (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),1116,0.000937,0.001095
prep_schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:505),2575,0.005091,1.035930
print_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000050,0.000107
update_node_state_duration (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:207),2575,0.039993,0.039993
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),470,0.000577,0.000830
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),374,0.000468,0.000673
_gap_bounds (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/easy_psas.py:416),2243463360,1642.745177,1642.745177
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BasePSAS.py:85),1171,0.001826,0.002702
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000018,0.000413
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),2575,0.024447,2565.708681
log_info (/home/raka/SPARS-Pub/SPARS/Logger.py:47),4,0.000002,0.000148
_schedule_next_rl_tick (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:150),2575,0.000530,0.000530
current_process (/usr/lib/python3.11/multiprocessing/process.py:37),4,0.000001,0.000001
name (/usr/lib/python3.11/multiprocessing/process.py:189),4,0.000001,0.000001
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000000,0.000000
isEnabledFor (/usr/lib/python3.11/logging/__init__.py:1734),5933,0.001550,0.001550
name (/usr/lib/python3.11/threading.py:1152),4,0.000001,0.000001
usesTime (/usr/lib/python3.11/logging/__init__.py:432),4,0.000002,0.000003
current_thread (/usr/lib/python3.11/threading.py:1453),4,0.000002,0.000002
format (/usr/lib/python3.11/logging/__init__.py:447),4,0.000001,0.000005
handle (/usr/lib/python3.11/logging/__init__.py:1636),4,0.000003,0.000064
info (/usr/lib/python3.11/logging/__init__.py:1479),4,0.000005,0.000146
makeRecord (/usr/lib/python3.11/logging/__init__.py:1595),4,0.000003,0.000051
<lambda> (/usr/lib/python3.11/logging/__init__.py:164),4,0.000003,0.000003
usesTime (/usr/lib/python3.11/logging/__init__.py:652),4,0.000001,0.000005
formatMessage (/usr/lib/python3.11/logging/__init__.py:658),4,0.000001,0.000006
_is_internal_frame (/usr/lib/python3.11/logging/__init__.py:194),12,0.000006,0.000010
getMessage (/usr/lib/python3.11/logging/__init__.py:368),4,0.000001,0.000001
_format (/usr/lib/python3.11/logging/__init__.py:440),4,0.000004,0.000004
acquire (/usr/lib/python3.11/logging/__init__.py:922),8,0.000004,0.000005
release (/usr/lib/python3.11/logging/__init__.py:929),8,0.000002,0.000003
format (/usr/lib/python3.11/logging/__init__.py:942),4,0.000003,0.000019
getLevelName (/usr/lib/python3.11/logging/__init__.py:123),4,0.000001,0.000002
filter (/usr/lib/python3.11/logging/__init__.py:815),8,0.000001,0.000001
handle (/usr/lib/python3.11/logging/__init__.py:965),4,0.000004,0.000057
emit (/usr/lib/python3.11/logging/__init__.py:1098),4,0.000005,0.000047
flush (/usr/lib/python3.11/logging/__init__.py:1087),4,0.000004,0.000009
log_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:43),5929,0.005105,0.009182
