function,ncalls,tottime_s,cumtime_s
set_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:76),2531,0.000705,0.000705
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:161),1,0.000002,0.000505
_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:10),5959,0.001748,0.002782
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:199),3300,0.001246,0.001429
release (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:101),1000,0.000417,0.005205
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:113),9,0.000006,0.000286
turn_off (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:117),70,0.000041,0.000587
turn_on (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:91),9,0.000036,0.000270
_transition_time (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:160),485952,0.192916,0.333852
validate_duplication (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:36),1164,0.000701,0.000853
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:19),2531,0.005134,1.055676
print_energy (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:79),1,0.000048,0.000104
update_node_state_duration (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:207),2531,0.031542,0.031542
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:132),592,0.000722,0.001046
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:171),496,0.000608,0.000878
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:114),5900,0.000474,0.000474
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:129),1000,0.000265,0.000265
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:119),5900,0.000441,0.000441
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:97),1000,0.000469,0.000469
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:311),2531,0.006088,0.006088
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:81),3531,0.008503,0.008503
_releases_by_id (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:80),3531,0.001088,0.009591
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:312),2531,0.000560,0.000560
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:297),13121,0.000917,0.000917
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:364),1000,0.000221,0.000221
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:366),4000,0.000703,0.000703
_filter_out (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:366),4000,0.001098,0.001801
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:415),5062,0.000906,0.000906
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:435),5062,0.002532,0.002532
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:447),2531,0.005967,0.005967
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:448),2531,0.000500,0.000500
<setcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:488),2531,0.000365,0.000365
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:520),2531,0.000246,0.000246
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:521),2531,0.018531,0.018531
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:343),1351,0.000165,0.000165
<lambda> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:110),7313,0.000871,0.000871
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:380),5900,0.000589,0.000589
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:268),15652,0.007078,0.007078
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:270),131191,0.011024,0.011024
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/PlatformControl.py:61),5900,0.002800,0.002800
_recalculate_release_at (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:93),161984,0.040313,0.046952
_get_nodes_by_ids (/home/raka/SPARS-Pub/SPARS/Simulator/Machine.py:138),2164,0.001476,0.007498
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:262),28322,0.002159,0.002159
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:271),28618,0.002143,0.002143
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:274),42631,0.003044,0.003044
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:287),5792,0.000437,0.000437
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:376),1000,0.010255,0.010255
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:234),2531,0.007375,0.007375
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:235),2531,0.007326,0.007326
<dictcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:236),2531,0.006963,0.006963
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:263),5529,0.004463,0.004463
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:264),5427,0.004201,0.004201
<genexpr> (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:266),16840,0.004671,0.004671
push_event (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:67),1221,0.001349,0.002176
on_finish (/home/raka/SPARS-Pub/SPARS/Simulator/Monitor.py:120),1,0.000018,0.000404
prep_schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:514),2531,0.005296,0.927770
schedule (/home/raka/SPARS-Pub/SPARS/Simulator/Scheduler.py:34),2531,0.001489,1.057870
<listcomp> (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/BaseAlgorithm.py:346),2531,0.001602,0.002205
_remaining_idle_timeout (/home/raka/SPARS-Pub/SPARS/Simulator/Algo/fcfs_auto_switch_on.py:50),7313,0.002988,0.002988
log_info (/home/raka/SPARS-Pub/SPARS/Logger.py:47),4,0.000002,0.000147
_schedule_next_rl_tick (/home/raka/SPARS-Pub/SPARS/Simulator/Simulator.py:150),2531,0.000263,0.000263
current_process (/usr/lib/python3.11/multiprocessing/process.py:37),4,0.000001,0.000001
name (/usr/lib/python3.11/multiprocessing/process.py:189),4,0.000001,0.000001
<method 'disable' of '_lsprof.Profiler' objects> (~:0),1,0.000000,0.000000
isEnabledFor (/usr/lib/python3.11/logging/__init__.py:1734),5963,0.001035,0.001035
name (/usr/lib/python3.11/threading.py:1152),4,0.000001,0.000001
usesTime (/usr/lib/python3.11/logging/__init__.py:432),4,0.000002,0.000003
current_thread (/usr/lib/python3.11/threading.py:1453),4,0.000001,0.000002
format (/usr/lib/python3.11/logging/__init__.py:447),4,0.000001,0.000005
handle (/usr/lib/python3.11/logging/__init__.py:1636),4,0.000002,0.000062
info (/usr/lib/python3.11/logging/__init__.py:1479),4,0.000005,0.000145
makeRecord (/usr/lib/python3.11/logging/__init__.py:1595),4,0.000004,0.000052
<lambda> (/usr/lib/python3.11/logging/__init__.py:164),4,0.000003,0.000003
usesTime (/usr/lib/python3.11/logging/__init__.py:652),4,0.000002,0.000005
formatMessage (/usr/lib/python3.11/logging/__init__.py:658),4,0.000001,0.000006
_is_internal_frame (/usr/lib/python3.11/logging/__init__.py:194),12,0.000006,0.000010
getMessage (/usr/lib/python3.11/logging/__init__.py:368),4,0.000001,0.000001
_format (/usr/lib/python3.11/logging/__init__.py:440),4,0.000004,0.000004
acquire (/usr/lib/python3.11/logging/__init__.py:922),8,0.000003,0.000005
release (/usr/lib/python3.11/logging/__init__.py:929),8,0.000002,0.000003
format (/usr/lib/python3.11/logging/__init__.py:942),4,0.000002,0.000018
getLevelName (/usr/lib/python3.11/logging/__init__.py:123),4,0.000001,0.000002
filter (/usr/lib/python3.11/logging/__init__.py:815),8,0.000001,0.000001
handle (/usr/lib/python3.11/logging/__init__.py:965),4,0.000004,0.000055
emit (/usr/lib/python3.11/logging/__init__.py:1098),4,0.000005,0.000046
flush (/usr/lib/python3.11/logging/__init__.py:1087),4,0.000005,0.000009
log_trace (/home/raka/SPARS-Pub/SPARS/Logger.py:43),5959,0.002757,0.005540
